match,entity,minutesPlayed,goalScored,timestamp,team,playerankScore,wasteScore,netScore,roleCluster
5003,1081,88,0,2018-01-15 15:00:00,110,-0.274857,-0.049744,-0.225113,3
5003,1082,62,0,2018-01-15 15:00:00,118,-0.437457,0.407411,-0.844868,5
5003,1083,90,0,2018-01-15 15:00:00,116,-0.015793,0.044445,-0.060238,6
5003,1084,84,1,2018-01-15 15:00:00,107,-0.172754,-0.387096,0.214342,1
5003,1085,63,0,2018-01-15 15:00:00,102,0.152187,0.313978,-0.161791,2
5003,1086,90,0,2018-01-15 15:00:00,102,0.213713,-0.139427,0.35314,0
5003,1087,90,0,2018-01-15 15:00:00,100,-0.254628,0.107727,-0.362355,4
5003,1088,86,0,2018-01-15 15:00:00,104,0.019936,-0.192529,0.212465,0
5003,1089,81,0,2018-01-15 15:00:00,109,-0.247359,-0.060923,-0.186436,7
5003,1090,59,0,2018-01-15 15:00:00,106,-0.099262,-0.004909,-0.094353,0
5003,1091,90,0,2018-01-15 15:00:00,108,-0.201425,0.221566,-0.422991,2
5003,1092,90,0,2018-01-15 15:00:00,106,0.366046,0.101946,0.2641,0
5003,1093,72,0,2018-01-15 15:00:00,108,-0.137347,-0.182339,0.044992,1
5003,1094,86,0,2018-01-15 15:00:00,107,0.48815,0.179425,0.308725,1
5003,1095,90,0,2018-01-15 15:00:00,111,0.710233,0.244441,0.465792,3
5003,1096,74,1,2018-01-15 15:00:00,101,0.31208,0.209801,0.102279,5
5003,1097,50,0,2018-01-15 15:00:00,100,-0.255529,-0.129927,-0.125602,6
5003,1098,72,0,2018-01-15 15:00:00,115,0.10092,0.081958,0.018961,4
5003,1099,90,0,2018-01-15 15:00:00,104,-0.143481,0.046355,-0.189836,7
5003,1100,90,0,2018-01-15 15:00:00,102,0.101573,0.011335,0.090238,0
5003,1101,90,0,2018-01-15 15:00:00,111,-0.233759,0.05635,-0.290109,0
5003,1102,84,1,2018-01-15 15:00:00,107,-0.221582,0.186093,-0.407675,2
5003,1103,78,0,2018-01-15 15:00:00,102,0.159684,-0.023575,0.183259,5
5003,1104,90,0,2018-01-15 15:00:00,100,-0.068893,0.185451,-0.254345,1
5003,1105,90,0,2018-01-15 15:00:00,102,-0.066532,0.512501,-0.579032,4
5003,1106,90,0,2018-01-15 15:00:00,104,0.230385,-0.398835,0.62922,3
5003,1107,87,0,2018-01-15 15:00:00,114,0.204039,-0.056297,0.260336,1
5003,1108,71,0,2018-01-15 15:00:00,113,-0.106751,-0.185231,0.078479,7
5003,1109,90,0,2018-01-15 15:00:00,102,0.327164,0.139267,0.187898,5
5003,1110,77,0,2018-01-15 15:00:00,100,0.314945,-0.137083,0.452028,7
5003,1111,63,0,2018-01-15 15:00:00,104,0.00064,-0.210937,0.211577,6
5003,1112,90,0,2018-01-15 15:00:00,113,0.277447,-0.121249,0.398696,3
5003,1113,90,0,2018-01-15 15:00:00,106,-0.123657,-0.260735,0.137078,6
5003,1114,71,0,2018-01-15 15:00:00,108,-0.367638,0.33803,-0.705668,2
5003,1115,69,0,2018-01-15 15:00:00,114,0.723415,0.010163,0.713252,7
5003,1116,90,0,2018-01-15 15:00:00,114,0.70851,0.327186,0.381324,2
5003,1117,90,0,2018-01-15 15:00:00,109,0.188093,-0.043254,0.231347,0
5003,1118,90,0,2018-01-15 15:00:00,112,-0.054821,-0.011611,-0.04321,6
5003,1119,90,0,2018-01-15 15:00:00,118,0.437182,-0.559413,0.996596,5
5004,1000,78,0,2018-01-22 15:00:00,106,-0.218813,-0.294273,0.07546,6
5004,1001,88,0,2018-01-22 15:00:00,119,-0.080569,0.022843,-0.103412,7
5004,1002,76,0,2018-01-22 15:00:00,114,0.362544,0.195454,0.16709,6
5004,1003,50,0,2018-01-22 15:00:00,110,-0.277497,0.197883,-0.47538,0
5004,1004,82,0,2018-01-22 15:00:00,107,-0.085922,-0.270606,0.184683,3
5004,1005,77,0,2018-01-22 15:00:00,106,-0.603445,0.259011,-0.862456,4
5004,1006,62,0,2018-01-22 15:00:00,118,0.110036,-0.121667,0.231702,7
5004,1007,74,0,2018-01-22 15:00:00,110,-0.800946,-0.005545,-0.795401,3
5004,1008,70,0,2018-01-22 15:00:00,110,0.648969,-0.09612,0.745089,5
5004,1009,71,0,2018-01-22 15:00:00,103,0.067719,0.131481,-0.063761,4
5004,1010,66,0,2018-01-22 15:00:00,107,-0.033812,0.0383,-0.072112,6
5004,1011,66,0,2018-01-22 15:00:00,102,-0.25183,-0.089022,-0.162808,6
5004,1012,79,0,2018-01-22 15:00:00,101,0.374894,-0.001806,0.3767,4
5004,1013,63,0,2018-01-22 15:00:00,111,-0.227929,0.099363,-0.327293,6
5004,1014,81,1,2018-01-22 15:00:00,105,0.311112,0.029247,0.281865,2
5004,1015,72,0,2018-01-22 15:00:00,101,0.081869,-0.260091,0.341959,4
5004,1016,60,1,2018-01-22 15:00:00,100,-0.272387,0.066729,-0.339116,3
5004,1017,75,0,2018-01-22 15:00:00,111,0.651524,-0.109265,0.76079,4
5004,1018,83,0,2018-01-22 15:00:00,111,-0.264422,-0.177177,-0.087245,7
5004,1019,82,0,2018-01-22 15:00:00,116,0.340825,0.019926,0.320899,6
5004,1020,63,0,2018-01-22 15:00:00,109,-0.158218,0.102742,-0.26096,2
5004,1021,90,0,2018-01-22 15:00:00,115,-0.786346,-0.004163,-0.782183,2
5004,1022,80,0,2018-01-22 15:00:00,114,0.336337,0.406798,-0.070461,5
5004,1023,79,0,2018-01-22 15:00:00,114,-0.157668,-0.176131,0.018462,3
5004,1024,72,0,2018-01-22 15:00:00,118,-0.104098,-0.09166,-0.012438,1
5004,1025,81,0,2018-01-22 15:00:00,111,-0.196307,-0.221047,0.02474,1
5004,1026,90,0,2018-01-22 15:00:00,119,-0.160456,-0.26022,0.099763,4
5004,1027,79,0,2018-01-22 15:00:00,102,0.12724,-0.19939,0.32663,5
5004,1028,81,0,2018-01-22 15:00:00,104,-0.117572,0.187844,-0.305417,0
5004,1029,90,0,2018-01-22 15:00:00,118,-0.504396,0.124933,-0.629329,4
5004,1030,81,0,2018-01-22 15:00:00,106,0.016394,0.251502,-0.235108,5
5004,1031,89,0,2018-01-22 15:00:00,108,0.316565,0.149832,0.166732,3
5004,1032,65,0,2018-01-22 15:00:00,106,-0.0397,-0.127412,0.087712,3
5004,1033,83,0,2018-01-22 15:00:00,117,0.187812,-0.193843,0.381655,3
5004,1034,78,1,2018-01-22 15:00:00,103,0.067998,0.235762,-0.167763,3
5004,1035,86,0,2018-01-22 15:00:00,113,0.196444,-0.259161,0.455605,3
5004,1036,80,0,2018-01-22 15:00:00,117,-0.206113,-0.055751,-0.150361,5
5004,1037,84,0,2018-01-22 15:00:00,108,0.070516,0.111226,-0.040709,5
5004,1038,84,0,2018-01-22 15:00:00,101,-0.151553,0.204801,-0.356354,2
5004,1039,90,0,2018-01-22 15:00:00,119,0.047213,-0.216435,0.263649,7
5004,1040,78,0,2018-01-22 15:00:00,114,0.040072,0.329373,-0.289301,1
5004,1041,72,0,2018-01-22 15:00:00,106,-0.675781,-0.120826,-0.554955,6
5004,1042,70,0,2018-01-22 15:00:00,111,-0.108853,-0.128824,0.019971,3
5004,1043,90,0,2018-01-22 15:00:00,107,-0.598567,0.201587,-0.800154,0
5004,1044,80,0,2018-01-22 15:00:00,114,-0.034673,0.324061,-0.358734,6
5004,1045,90,0,2018-01-22 15:00:00,102,0.191254,-0.240509,0.431763,5
5004,1046,72,0,2018-01-22 15:00:00,113,-0.110285,0.063008,-0.173293,0
5004,1047,90,0,2018-01-22 15:00:00,116,0.243594,-0.016569,0.260163,0
5004,1048,90,0,2018-01-22 15:00:00,103,0.31894,-0.305195,0.624134,0
5004,1049,76,0,2018-01-22 15:00:00,117,0.290297,0.167477,0.122821,2
5004,1050,54,0,2018-01-22 15:00:00,107,-0.139303,0.025326,-0.164629,5
5004,1051,90,1,2018-01-22 15:00:00,103,-0.672762,-0.476379,-0.196384,0
5004,1052,84,0,2018-01-22 15:00:00,101,-0.099866,-0.064789,-0.035077,3
5004,1053,90,0,2018-01-22 15:00:00,105,-0.015763,-0.034626,0.018863,4
5004,1054,65,0,2018-01-22 15:00:00,109,0.231978,0.081229,0.15075,0
5004,1055,74,0,2018-01-22 15:00:00,103,0.415854,0.217389,0.198465,2
5004,1056,76,0,2018-01-22 15:00:00,117,0.10642,0.446671,-0.340251,6
5004,1057,75,0,2018-01-22 15:00:00,111,0.045796,-0.381741,0.427537,5
5004,1058,90,0,2018-01-22 15:00:00,101,-0.360149,-0.228687,-0.131462,7
5004,1059,70,0,2018-01-22 15:00:00,109,0.603243,0.232374,0.370869,2
5004,1060,66,0,2018-01-22 15:00:00,103,0.031351,0.190531,-0.15918,0
5004,1061,89,0,2018-01-22 15:00:00,113,0.222101,0.04833,0.173771,5
5004,1062,39,0,2018-01-22 15:00:00,115,-0.016039,0.252628,-0.268666,4
5004,1063,74,0,2018-01-22 15:00:00,114,0.213698,0.252966,-0.039269,0
5004,1064,90,0,2018-01-22 15:00:00,107,0.048824,0.276088,-0.227263,2
5004,1065,90,0,2018-01-22 15:00:00,113,0.484166,-0.134705,0.618871,1
5004,1066,90,1,2018-01-22 15:00:00,107,-0.013086,-0.215332,0.202245,3
5004,1067,90,0,2018-01-22 15:00:00,115,-0.09681,-0.006406,-0.090404,7
5004,1068,73,0,2018-01-22 15:00:00,112,-0.035425,0.042163,-0.077588,6
5004,1069,69,1,2018-01-22 15:00:00,117,-0.572266,-0.000348,-0.571919,2
5004,1070,57,0,2018-01-22 15:00:00,114,-0.271304,-0.021322,-0.249983,5
5004,1071,80,0,2018-01-22 15:00:00,112,0.183972,-0.056114,0.240086,7
5004,1072,84,0,2018-01-22 15:00:00,108,-0.136807,-0.165558,0.028751,7
5004,1073,77,0,2018-01-22 15:00:00,114,0.358091,0.060343,0.297747,7
5004,1074,75,0,2018-01-22 15:00:00,112,0.074294,-0.192239,0.266533,0
5004,1075,90,0,2018-01-22 15:00:00,100,-0.178075,-0.050394,-0.127681,3
5004,1076,52,0,2018-01-22 15:00:00,106,-0.202187,-0.344588,0.142401,0
5004,1077,90,0,2018-01-22 15:00:00,108,-0.32465,0.149703,-0.474354,5
5004,1078,90,0,2018-01-22 15:00:00,100,-0.134583,-0.012486,-0.122097,0
5004,1079,46,0,2018-01-22 15:00:00,111,0.358744,-0.09828,0.457024,1
5004,1080,78,0,2018-01-22 15:00:00,107,-0.002607,-0.244118,0.241512,3
5004,1081,77,0,2018-01-22 15:00:00,110,0.083788,0.055702,0.028086,3
5004,1082,78,0,2018-01-22 15:00:00,118,-0.176529,0.277486,-0.454015,5
5004,1083,90,0,2018-01-22 15:00:00,116,0.001889,0.120379,-0.11849,6
5004,1084,62,0,2018-01-22 15:00:00,107,-0.094039,0.140479,-0.234519,1
5004,1085,70,0,2018-01-22 15:00:00,102,0.122627,-0.253907,0.376533,2
5004,1086,82,0,2018-01-22 15:00:00,102,-0.154283,-0.023276,-0.131007,0
5004,1087,90,0,2018-01-22 15:00:00,100,-0.381216,0.223511,-0.604726,4
5004,1088,62,0,2018-01-22 15:00:00,104,-0.183533,0.313217,-0.49675,0
5004,1089,90,0,2018-01-22 15:00:00,109,0.231702,-0.068281,0.299982,7
5004,1090,77,0,2018-01-22 15:00:00,106,0.096943,0.010219,0.086724,0
5004,1091,90,0,2018-01-22 15:00:00,108,0.333301,-0.281619,0.61492,2
5004,1092,63,0,2018-01-22 15:00:00,106,0.320099,0.183496,0.136603,0
5004,1093,73,0,2018-01-22 15:00:00,108,-0.033553,-0.124702,0.09115,1
5004,1094,71,0,2018-01-22 15:00:00,107,0.482784,0.347315,0.135469,1
5004,1095,62,0,2018-01-22 15:00:00,111,-0.002034,0.175378,-0.177412,3
5004,1096,79,0,2018-01-22 15:00:00,101,-0.219714,-0.123194,-0.09652,5
5004,1097,62,0,2018-01-22 15:00:00,100,0.080282,0.069841,0.010442,6
5004,1098,73,0,2018-01-22 15:00:00,115,0.090972,0.053703,0.037269,4
5004,1099,74,0,2018-01-22 15:00:00,104,-0.076927,-0.234756,0.157828,7
5004,1100,88,0,2018-01-22 15:00:00,102,-0.067304,0.277884,-0.345188,0
5004,1101,83,0,2018-01-22 15:00:00,111,-0.078309,-0.060532,-0.017777,0
5004,1102,78,0,2018-01-22 15:00:00,107,0.441996,0.159441,0.282555,2
5004,1103,49,0,2018-01-22 15:00:00,102,0.284906,0.101091,0.183815,5
5004,1104,89,0,2018-01-22 15:00:00,100,0.609446,0.514439,0.095008,1
5004,1105,66,0,2018-01-22 15:00:00,102,0.07734,-0.160262,0.237602,4
5004,1106,50,0,2018-01-22 15:00:00,104,0.010289,-0.141101,0.15139,3
5004,1107,63,0,2018-01-22 15:00:00,114,0.314065,0.033806,0.280259,1
5004,1108,90,0,2018-01-22 15:00:00,113,-0.803131,-0.072328,-0.730803,7
5004,1109,60,0,2018-01-22 15:00:00,102,0.738095,-0.094284,0.832379,5
5004,1110,83,0,2018-01-22 15:00:00,100,0.749259,-0.315721,1.064979,7
5004,1111,84,0,2018-01-22 15:00:00,104,0.136542,0.006682,0.12986,6
5004,1112,85,0,2018-01-22 15:00:00,113,0.247204,-0.120605,0.367808,3
5004,1113,90,0,2018-01-22 15:00:00,106,-0.012545,0.130089,-0.142634,6
5004,1114,71,0,2018-01-22 15:00:00,108,-0.181661,-0.04524,-0.13642,2
5004,1115,75,0,2018-01-22 15:00:00,114,0.368287,0.528063,-0.159776,7
5004,1116,87,0,2018-01-22 15:00:00,114,0.073591,0.142624,-0.069033,2
5004,1117,76,0,2018-01-22 15:00:00,109,0.2039,0.191316,0.012583,0
5004,1118,89,0,2018-01-22 15:00:00,112,0.174301,-0.509043,0.683344,6
5004,1119,76,0,2018-01-22 15:00:00,118,0.209012,0.386712,-0.1777,5
5005,1000,65,0,2018-02-01 15:00:00,106,-0.235629,0.160445,-0.396074,6
5005,1001,69,1,2018-02-01 15:00:00,119,-0.45793,-0.193997,-0.263933,7
5005,1002,87,0,2018-02-01 15:00:00,114,-0.16445,0.250358,-0.414808,6
5005,1003,90,0,2018-02-01 15:00:00,110,0.225032,0.118237,0.106795,0
5005,1004,68,0,2018-02-01 15:00:00,107,0.236083,0.043249,0.192835,3
5005,1005,68,0,2018-02-01 15:00:00,106,-0.009368,0.019805,-0.029173,4
5005,1006,81,1,2018-02-01 15:00:00,118,-0.101359,-0.124815,0.023456,7
5005,1007,89,0,2018-02-01 15:00:00,110,0.020302,-0.040644,0.060946,3
5005,1008,89,0,2018-02-01 15:00:00,110,0.150952,-0.168119,0.319071,5
5005,1009,69,0,2018-02-01 15:00:00,103,0.208358,0.020146,0.188212,4
5005,1010,90,0,2018-02-01 15:00:00,107,-0.234509,-0.108946,-0.125563,6
5005,1011,78,0,2018-02-01 15:00:00,102,-0.061914,-0.229124,0.16721,6
5005,1012,90,0,2018-02-01 15:00:00,101,-0.054933,0.107894,-0.162827,4
5005,1013,90,0,2018-02-01 15:00:00,111,-0.396412,0.080627,-0.47704,6
5005,1014,83,0,2018-02-01 15:00:00,105,0.630212,0.333302,0.29691,2
5005,1015,88,0,2018-02-01 15:00:00,101,-0.220404,0.221093,-0.441497,4
5005,1016,85,0,2018-02-01 15:00:00,100,0.378795,0.50525,-0.126454,3
5005,1017,79,0,2018-02-01 15:00:00,111,-0.225602,-0.31425,0.088647,4
5005,1018,67,0,2018-02-01 15:00:00,111,-0.201271,0.015344,-0.216615,7
5005,1019,80,0,2018-02-01 15:00:00,116,0.332543,-0.046203,0.378747,6
5005,1020,90,0,2018-02-01 15:00:00,109,-0.00831,0.116551,-0.124861,2
5005,1021,68,0,2018-02-01 15:00:00,115,-0.17008,0.030918,-0.200998,2
5005,1022,83,0,2018-02-01 15:00:00,114,0.007724,0.170177,-0.162453,5
5005,1023,90,1,2018-02-01 15:00:00,114,0.118809,-0.091935,0.210744,3
5005,1024,90,0,2018-02-01 15:00:00,118,0.070027,0.464517,-0.394489,1
5005,1025,90,1,2018-02-01 15:00:00,111,-0.308737,0.261258,-0.569995,1
5005,1026,70,0,2018-02-01 15:00:00,119,-0.046316,0.091882,-0.138198,4
5005,1027,82,0,2018-02-01 15:00:00,102,0.055769,-0.092323,0.148092,5
5005,1028,58,0,2018-02-01 15:00:00,104,0.010493,0.078396,-0.067903,0
5005,1029,58,0,2018-02-01 15:00:00,118,-0.761767,-0.228494,-0.533273,4
5005,1030,84,0,2018-02-01 15:00:00,106,0.014616,0.285793,-0.271176,5
5005,1031,90,0,2018-02-01 15:00:00,108,0.150875,-0.120801,0.271675,3
5005,1032,56,0,2018-02-01 15:00:00,106,0.261877,-0.261054,0.52293,3
5005,1033,90,0,2018-02-01 15:00:00,117,0.306099,0.208236,0.097863,3
5005,1034,66,0,2018-02-01 15:00:00,103,-0.296091,0.281852,-0.577943,3
5005,1035,58,0,2018-02-01 15:00:00,113,0.25225,-0.222379,0.474629,3
5005,1036,90,0,2018-02-01 15:00:00,117,0.162867,-0.205138,0.368005,5
5005,1037,62,0,2018-02-01 15:00:00,108,-0.003373,-0.309765,0.306391,5
5005,1038,41,0,2018-02-01 15:00:00,101,0.021479,-0.113357,0.134836,2
5005,1039,80,0,2018-02-01 15:00:00,119,-0.101353,-0.030601,-0.070752,7
5005,1040,62,0,2018-02-01 15:00:00,114,0.096432,0.177602,-0.081171,1
5005,1041,90,1,2018-02-01 15:00:00,106,0.330531,0.103186,0.227345,6
5005,1042,90,0,2018-02-01 15:00:00,111,-0.010576,-0.008235,-0.002341,3
5005,1043,57,0,2018-02-01 15:00:00,107,-0.212334,-0.289666,0.077332,0
5005,1044,90,0,2018-02-01 15:00:00,114,0.292835,-0.191255,0.484089,6
5005,1045,67,0,2018-02-01 15:00:00,102,0.353681,-0.324882,0.678562,5
5005,1046,90,0,2018-02-01 15:00:00,113,-0.212605,-0.201246,-0.01136,0
5005,1047,83,1,2018-02-01 15:00:00,116,-0.021933,-0.037668,0.015735,0
5005,1048,74,0,2018-02-01 15:00:00,103,-0.367714,-0.165117,-0.202597,0
5005,1049,90,0,2018-02-01 15:00:00,117,-0.005256,0.164167,-0.169422,2
5005,1050,90,0,2018-02-01 15:00:00,107,0.300057,0.223329,0.076728,5
5005,1051,76,0,2018-02-01 15:00:00,103,-0.294193,0.085859,-0.380052,0
5005,1052,75,0,2018-02-01 15:00:00,101,0.356933,-0.061873,0.418805,3
5005,1053,77,1,2018-02-01 15:00:00,105,-0.027386,-0.165397,0.138012,4
5005,1054,72,0,2018-02-01 15:00:00,109,0.011476,-0.367109,0.378585,0
5005,1055,90,0,2018-02-01 15:00:00,103,0.157447,0.049435,0.108012,2
5005,1056,76,0,2018-02-01 15:00:00,117,-0.172876,0.062428,-0.235304,6
5005,1057,88,1,2018-02-01 15:00:00,111,-0.219052,-0.09055,-0.128502,5
5005,1058,90,0,2018-02-01 15:00:00,101,-0.523482,0.077308,-0.60079,7
5005,1059,80,0,2018-02-01 15:00:00,109,-0.318893,0.118062,-0.436955,2
5005,1060,70,0,2018-02-01 15:00:00,103,0.138101,-0.038015,0.176117,0
5005,1061,90,0,2018-02-01 15:00:00,113,0.296952,-0.196999,0.493951,5
5005,1062,90,0,2018-02-01 15:00:00,115,-0.359844,0.1469,-0.506744,4
5005,1063,76,0,2018-02-01 15:00:00,114,0.117019,0.081853,0.035166,0
5005,1064,90,0,2018-02-01 15:00:00,107,-0.285063,0.206416,-0.491479,2
5005,1065,66,0,2018-02-01 15:00:00,113,-0.045935,0.037413,-0.083349,1
5005,1066,74,0,2018-02-01 15:00:00,107,0.690649,-0.096088,0.786737,3
5005,1067,55,0,2018-02-01 15:00:00,115,-0.238307,-0.28395,0.045643,7
5005,1068,69,0,2018-02-01 15:00:00,112,-0.563728,0.280537,-0.844265,6
5005,1069,61,0,2018-02-01 15:00:00,117,0.327247,0.361255,-0.034008,2
5005,1070,73,1,2018-02-01 15:00:00,114,0.154873,-0.195489,0.350361,5
5005,1071,56,0,2018-02-01 15:00:00,112,0.161851,0.380161,-0.21831,7
5005,1072,90,1,2018-02-01 15:00:00,108,-0.285577,0.17645,-0.462027,7
5005,1073,73,0,2018-02-01 15:00:00,114,-0.131217,0.267083,-0.3983,7
5005,1074,61,0,2018-02-01 15:00:00,112,-0.425018,-0.044263,-0.380755,0
5005,1075,86,0,2018-02-01 15:00:00,100,0.169822,-0.119929,0.289751,3
5005,1076,86,0,2018-02-01 15:00:00,106,-0.770929,-0.002055,-0.768874,0
5005,1077,90,0,2018-02-01 15:00:00,108,0.271879,0.202709,0.069171,5
5005,1078,72,0,2018-02-01 15:00:00,100,-0.523241,0.022085,-0.545327,0
5005,1079,41,0,2018-02-01 15:00:00,111,0.065235,0.206226,-0.140991,1
5005,1080,90,0,2018-02-01 15:00:00,107,-0.265441,-0.263847,-0.001594,3
5005,1081,90,0,2018-02-01 15:00:00,110,-0.283906,-0.097029,-0.186877,3
5005,1082,73,0,2018-02-01 15:00:00,118,0.508824,-0.200934,0.709758,5
5005,1083,54,0,2018-02-01 15:00:00,116,0.134852,0.370981,-0.236129,6
5005,1084,67,0,2018-02-01 15:00:00,107,0.115287,-0.093475,0.208762,1
5005,1085,81,0,2018-02-01 15:00:00,102,0.246813,0.199209,0.047604,2
5005,1086,90,0,2018-02-01 15:00:00,102,0.20547,-0.342461,0.547931,0
5005,1087,65,0,2018-02-01 15:00:00,100,-0.372331,0.059084,-0.431415,4
5005,1088,88,0,2018-02-01 15:00:00,104,0.192352,-0.078484,0.270836,0
5005,1089,78,0,2018-02-01 15:00:00,109,0.222252,0.148088,0.074164,7
5005,1090,90,0,2018-02-01 15:00:00,106,0.210112,0.042472,0.16764,0
5005,1091,61,1,2018-02-01 15:00:00,108,-0.095117,-0.17431,0.079193,2
5005,1092,89,0,2018-02-01 15:00:00,106,0.327797,0.145667,0.18213,0
5005,1093,74,0,2018-02-01 15:00:00,108,0.116082,-0.150162,0.266244,1
5005,1094,79,0,2018-02-01 15:00:00,107,-0.124057,0.357063,-0.481119,1
5005,1095,88,0,2018-02-01 15:00:00,111,0.197171,0.131394,0.065777,3
5005,1096,76,0,2018-02-01 15:00:00,101,0.696358,0.003286,0.693071,5
5005,1097,90,0,2018-02-01 15:00:00,100,0.076941,-0.351634,0.428575,6
5005,1098,85,0,2018-02-01 15:00:00,115,-0.408055,-0.15,-0.258055,4
5005,1099,59,0,2018-02-01 15:00:00,104,0.198913,0.121587,0.077326,7
5005,1100,64,0,2018-02-01 15:00:00,102,0.031259,-0.169798,0.201057,0
5005,1101,90,0,2018-02-01 15:00:00,111,-0.320203,-0.346317,0.026114,0
5005,1102,69,0,2018-02-01 15:00:00,107,-0.115503,0.055202,-0.170705,2
5005,1103,90,0,2018-02-01 15:00:00,102,0.430185,-0.228006,0.65819,5
5005,1104,90,0,2018-02-01 15:00:00,100,0.252009,0.037482,0.214527,1
5005,1105,60,0,2018-02-01 15:00:00,102,0.271074,-0.019535,0.290609,4
5005,1106,72,1,2018-02-01 15:00:00,104,-0.027547,-0.15229,0.124743,3
5005,1107,81,1,2018-02-01 15:00:00,114,-0.410844,-0.197484,-0.213359,1
5005,1108,70,0,2018-02-01 15:00:00,113,0.410035,-0.137799,0.547834,7
5005,1109,70,0,2018-02-01 15:00:00,102,0.661047,-0.304007,0.965054,5
5005,1110,90,1,2018-02-01 15:00:00,100,-0.56828,-0.040735,-0.527545,7
5005,1111,82,0,2018-02-01 15:00:00,104,-0.389552,0.062358,-0.45191,6
5005,1112,60,0,2018-02-01 15:00:00,113,0.562768,0.22141,0.341358,3
5005,1113,90,0,2018-02-01 15:00:00,106,0.245154,0.317017,-0.071863,6
5005,1114,90,1,2018-02-01 15:00:00,108,-0.246705,-0.097988,-0.148717,2
5005,1115,85,0,2018-02-01 15:00:00,114,0.037404,0.095169,-0.057764,7
5005,1116,67,0,2018-02-01 15:00:00,114,0.589354,0.230458,0.358896,2
5005,1117,87,0,2018-02-01 15:00:00,109,0.518951,-0.348066,0.867018,0
5005,1118,74,0,2018-02-01 15:00:00,112,-0.036697,0.178532,-0.215228,6
5005,1119,77,0,2018-02-01 15:00:00,118,0.276726,-0.009411,0.286138,5
5006,1000,55,0,2018-02-08 15:00:00,106,0.091196,0.116967,-0.025771,6
5006,1001,90,0,2018-02-08 15:00:00,119,-0.175746,0.33479,-0.510536,7
5006,1002,85,0,2018-02-08 15:00:00,114,0.238493,-0.115614,0.354107,6
5006,1003,69,0,2018-02-08 15:00:00,110,0.180717,-0.198598,0.379316,0
5006,1004,90,0,2018-02-08 15:00:00,107,0.572237,-0.106843,0.67908,3
5006,1005,87,1,2018-02-08 15:00:00,106,0.226215,0.152356,0.073859,4
5006,1006,90,0,2018-02-08 15:00:00,118,0.10063,-0.262659,0.363289,7
5006,1007,70,0,2018-02-08 15:00:00,110,0.32692,-0.083691,0.41061,3
5006,1008,68,0,2018-02-08 15:00:00,110,0.472484,0.468074,0.004411,5
5006,1009,89,0,2018-02-08 15:00:00,103,-0.487226,0.273812,-0.761038,4
5006,1010,70,0,2018-02-08 15:00:00,107,-0.405348,0.217618,-0.622966,6
5006,1011,82,0,2018-02-08 15:00:00,102,0.512047,0.186699,0.325348,6
5006,1012,74,0,2018-02-08 15:00:00,101,-0.23778,0.224336,-0.462116,4
5006,1013,80,0,2018-02-08 15:00:00,111,-0.017389,-0.059043,0.041653,6
5006,1014,61,0,2018-02-08 15:00:00,105,-0.057878,0.374239,-0.432117,2
5006,1015,64,0,2018-02-08 15:00:00,101,0.171048,0.160959,0.010089,4
5006,1016,75,0,2018-02-08 15:00:00,100,0.231916,0.146954,0.084962,3
5006,1017,55,0,2018-02-08 15:00:00,111,-0.256584,0.07234,-0.328924,4
5006,1018,87,0,2018-02-08 15:00:00,111,-0.449367,-0.279618,-0.169748,7
5006,1019,59,0,2018-02-08 15:00:00,116,0.160413,-0.150073,0.310487,6
5006,1020,82,0,2018-02-08 15:00:00,109,0.021119,-0.084768,0.105887,2
5006,1021,90,0,2018-02-08 15:00:00,115,0.985637,0.169048,0.816589,2
5006,1022,90,0,2018-02-08 15:00:00,114,0.276619,0.116669,0.15995,5
5006,1023,88,0,2018-02-08 15:00:00,114,-0.278534,-0.244244,-0.03429,3
5006,1024,90,0,2018-02-08 15:00:00,118,-0.035518,0.009161,-0.044679,1
5006,1025,86,0,2018-02-08 15:00:00,111,0.365228,0.011975,0.353253,1
5006,1026,90,0,2018-02-08 15:00:00,119,-0.138018,-0.009278,-0.12874,4
5006,1027,71,0,2018-02-08 15:00:00,102,0.280479,-0.033918,0.314397,5
5006,1028,56,0,2018-02-08 15:00:00,104,0.31675,0.375844,-0.059094,0
5006,1029,90,0,2018-02-08 15:00:00,118,-0.63689,0.269604,-0.906494,4
5006,1030,84,0,2018-02-08 15:00:00,106,-0.640134,-0.004026,-0.636108,5
5006,1031,66,0,2018-02-08 15:00:00,108,0.338013,0.003685,0.334329,3
5006,1032,65,0,2018-02-08 15:00:00,106,-0.207871,-0.128303,-0.079569,3
5006,1033,82,0,2018-02-08 15:00:00,117,0.256073,-0.0731,0.329173,3
5006,1034,90,0,2018-02-08 15:00:00,103,-0.029171,-0.056723,0.027553,3
5006,1035,90,0,2018-02-08 15:00:00,113,-0.272858,-0.265963,-0.006895,3
5006,1036,85,0,2018-02-08 15:00:00,117,0.234782,0.347023,-0.112242,5
5006,1037,77,0,2018-02-08 15:00:00,108,0.267339,-0.421864,0.689203,5
5006,1038,67,0,2018-02-08 15:00:00,101,-0.305715,0.044917,-0.350632,2
5006,1039,90,0,2018-02-08 15:00:00,119,-0.063102,-0.070267,0.007165,7
5006,1040,90,0,2018-02-08 15:00:00,114,-0.092318,0.110435,-0.202754,1
5006,1041,69,0,2018-02-08 15:00:00,106,-0.151337,-0.13654,-0.014797,6
